level,gpa,distance_km,disability,medical_condition,financial_need,first_generation,international,gender,previous_housing,semesters_completed,academic_probation,family_size,family_income_bracket,employment_hours,priority_score,was_allocated,application_date
100,3.578512866687421,21.32546244097049,0,0,0,1,0,F,1,1.0,0,4,4,3.5675495536071633,84.76,1,2023-06-20
200,3.6585778833522857,190.89775893442607,0,0,0,0,0,F,0,3.0,0,2,7,1.824105438411852,99.11,1,2023-02-22
100,4.099321488689033,31.304051595165607,0,0,0,0,0,M,0,1.0,0,2,1,7.752179902868997,86.69,1,2023-09-10
200,3.7137377959747204,67.5335062060405,0,0,1,0,0,F,0,2.0,0,4,2,17.78074839774559,98.26,1,2023-04-28
300,4.193547784213338,288.69403170141203,0,0,1,0,0,F,1,5.0,0,3,1,18.30446883325034,100.0,1,2023-12-22
300,4.100071239959702,182.70254979509616,0,0,1,0,0,M,0,4.0,0,5,1,30.59258313697918,99.73,1,2023-01-08
200,2.5751507438097474,37.709564612780056,0,0,0,0,0,F,0,2.0,0,4,7,25.974311377150542,92.09,1,2023-06-11
100,3.6874293184639324,13.017929022307266,0,0,1,0,0,M,0,0.0,0,5,5,16.11596909965128,90.12,1,2023-08-16
200,3.2441841344896045,114.14195268665047,0,0,1,0,0,M,0,3.0,0,4,5,30.879900792977097,100.0,1,2023-08-03
100,3.440774392565831,135.66051198948173,0,0,1,0,0,M,0,1.0,0,4,3,24.84785309396969,100.0,1,2023-07-11
300,2.76296981232122,9.104144669356014,0,0,1,1,0,F,1,5.0,0,3,2,19.38393139468974,100.0,1,2023-03-07
200,3.26586515439724,188.0840784459288,0,0,1,0,0,M,0,2.0,0,4,4,34.3399144691314,97.85,1,2023-05-02
300,3.6035659519840753,209.63838867073315,0,0,1,0,0,F,0,4.0,0,6,2,11.9737973723188,100.0,1,2023-12-11
100,3.270298244483827,10666.265811106765,0,0,0,0,1,F,1,0.0,0,3,3,8.86234577327907,99.24,1,2023-02-10
100,2.95794016665783,3.0898366066349556,0,0,1,0,0,M,0,1.0,0,4,6,24.959499362927012,85.88,1,2023-01-27
100,2.422130590872707,155.37422946908455,0,0,0,0,0,M,0,1.0,0,4,3,4.2995963861671695,89.98,1,2023-12-30
100,4.029582109180072,12.404329359773607,0,0,0,0,0,M,0,0.0,0,4,7,8.007666421919135,74.4,1,2023-03-19
100,2.40438806408772,39.15340140546689,0,0,0,0,0,M,1,1.0,0,3,3,11.076214859383622,78.45,1,2023-10-09
300,2.8371577240681862,108.7518242952251,0,0,1,0,0,M,1,4.0,0,3,4,12.981707490751349,100.0,1,2023-01-08
400,4.019006483820592,5.127953438954843,0,0,0,0,0,F,0,6.0,0,3,4,8.140728983323926,80.57,1,2023-04-12
200,4.2486541020172455,163.90753807022895,0,0,1,0,0,M,0,2.0,0,5,2,27.243534912820977,99.39,1,2023-02-09
200,4.062038636276435,73.15558194233908,0,0,1,0,0,F,0,3.0,0,5,2,13.265328176018407,99.38,0,2023-11-12
100,3.631917778431476,36.81195584733703,0,0,1,0,0,M,0,0.0,0,4,4,21.401395919551216,100.0,1,2023-03-12
400,3.4798522452570326,57.221150117627886,0,0,1,0,0,M,1,7.0,0,3,5,19.61797817817349,99.28,1,2023-05-02
100,3.884257136964018,46.143720495259345,0,0,0,0,0,M,1,1.0,0,4,7,6.270946281908751,89.72,1,2023-08-03
400,3.7961611091636502,75.46745678654744,0,0,0,0,0,M,0,7.0,0,5,3,2.8932318297125788,98.56,1,2023-08-01
200,3.282197168844881,57.4024209558188,0,0,0,1,0,F,0,3.0,0,3,7,10.946079016412668,99.21,1,2023-03-17
100,3.7371801070984154,3.9358243581197945,0,0,0,0,0,M,0,1.0,0,5,7,11.767215650562475,66.83,1,2023-10-06
400,3.8349337945362065,46.339401848190874,0,0,0,0,0,F,0,6.0,0,5,1,3.559607511550466,100.0,1,2023-06-26
100,2.829800650055261,1.0977930194123795,0,0,0,0,0,M,1,1.0,0,2,5,8.318326902958415,66.57,1,2023-10-26
200,3.3106764068515835,109.12737721945803,0,0,1,0,0,M,0,3.0,0,4,5,25.994750982100207,99.51,1,2023-10-29
200,2.921891100138053,1.0,0,0,0,0,0,F,0,3.0,0,4,5,28.775051104944374,68.71,1,2023-01-28
100,4.2368476504800965,67.05206672152985,0,0,0,0,0,M,0,0.0,0,4,4,8.567604489150035,96.11,1,2023-03-15
200,4.026528662791558,162.43619418888574,0,1,0,0,0,F,0,2.0,0,3,2,2.759123197790947,96.75,1,2023-05-26
300,3.2719925958206333,145.0636224487462,0,0,0,0,0,Other,1,4.0,0,6,3,17.110522618547638,100.0,1,2023-08-04
300,4.564517061775156,66.10520450365136,0,0,1,0,0,M,0,5.0,0,3,4,14.314267150708924,99.07,1,2023-05-18
100,2.018519667094126,3199.9564461044365,0,1,0,1,1,M,0,0.0,0,4,2,3.753815711161055,100.0,1,2023-04-09
400,3.2298233810191563,109.37979615987588,0,0,0,0,0,F,1,6.0,0,4,4,4.392058464833531,99.42,1,2023-09-20
100,4.221376933867722,62.83701476689659,0,0,1,1,0,M,1,0.0,0,5,4,14.16861227026116,100.0,1,2023-01-26
100,3.651130615500788,70.23882756017812,0,0,1,0,0,M,0,0.0,0,4,2,25.730755014042423,100.0,1,2023-12-28
100,3.9387324779814334,2.35706900204502,0,0,1,0,0,F,1,1.0,0,4,1,25.64067954694243,87.7,1,2023-03-09
100,2.9118944804289795,17.992421882229447,0,0,0,1,0,F,0,0.0,0,2,3,5.808326342778316,80.12,1,2023-04-11
100,3.8264619727236315,61.16443192466402,0,0,0,0,0,F,0,1.0,0,4,7,0.890049647993021,88.87,1,2023-10-07
500,1.9733837713728009,175.49974925531384,1,0,0,1,0,M,0,8.0,1,1,4,19.748236093833327,100.0,1,2023-08-04
100,2.4284364680836132,10269.254360905757,0,0,0,0,1,F,1,0.0,0,6,4,40.0,98.75,1,2023-03-13
100,3.9672415669361514,10.877196602749276,0,0,0,0,0,F,0,0.0,0,4,1,4.949858914451343,73.88,1,2023-06-11
100,2.35234047306602,176.7485834829651,0,0,0,0,0,F,0,0.0,0,3,8,15.033937913757935,90.58,1,2023-11-25
300,2.3240445994078938,4.169507616647487,0,0,0,1,0,F,0,4.0,0,5,4,7.76985850275024,76.37,1,2023-01-21
400,3.0942946989998164,78.50732460053246,0,0,0,0,0,F,0,6.0,0,2,6,4.968373339227833,96.82,1,2023-05-17
100,1.6509184754457285,188.2193837820674,0,1,1,0,0,M,1,0.0,1,5,5,14.269171968918254,100.0,1,2023-05-13
100,4.236208001433431,149.825600581123,0,0,0,0,0,F,0,0.0,0,1,4,13.105656217850868,94.96,1,2023-03-21
100,4.010706803582582,1.0,0,0,0,0,0,F,0,0.0,0,5,3,10.120302563516343,66.81,1,2023-04-25
100,3.4431439486324726,2.0871382626876627,0,0,0,0,0,F,0,1.0,0,3,2,20.578872397341158,70.84,0,2023-12-19
100,4.553204147724484,61.951818936669156,0,0,0,0,0,M,0,0.0,0,6,6,11.655417343664993,92.9,1,2023-09-16
200,3.8946504727388747,149.85463580683754,0,0,0,0,0,M,0,3.0,0,4,7,3.280149236853485,98.85,1,2023-12-07
100,3.326540758053291,5.976276098170619,0,0,0,0,0,F,0,1.0,0,3,4,5.705770247082053,71.75,1,2023-01-01
200,3.347270383048407,89.42821131469294,0,0,1,0,0,M,1,3.0,0,6,3,30.555590776134373,97.59,1,2023-02-15
100,2.9201453933609796,1.6631190592584997,0,0,1,0,0,F,0,0.0,0,5,2,19.433976073706074,80.68,1,2023-10-19
400,2.8568201599135863,14.380105925561422,0,0,1,0,0,M,1,6.0,0,4,2,30.921302035842924,100.0,1,2023-03-04
400,2.545864888384502,103.52023101927145,0,0,0,0,0,F,0,6.0,0,5,8,19.091725543067472,99.3,1,2023-09-21
200,4.490291800268109,120.23364721793385,0,0,1,0,0,M,1,2.0,0,5,4,28.59989672677287,98.52,1,2023-02-23
200,4.390816349936226,10244.10499342092,0,0,0,0,1,F,0,3.0,0,5,4,1.5200364883484463,100.0,1,2023-08-22
200,3.4725609438355187,137.2585629194523,0,0,1,0,0,F,0,2.0,0,1,2,15.530049424743826,98.99,1,2023-06-21
200,3.947151573629001,1.4719126051366698,0,0,0,1,0,M,0,3.0,0,4,4,28.332234587894018,75.72,1,2023-08-03
300,2.0414531867514434,41.33784380119053,0,0,0,0,0,F,0,5.0,0,5,4,1.5416195198654288,87.02,1,2023-10-30
200,4.302799278997296,60.43549731334376,0,0,1,1,0,M,1,2.0,0,3,3,40.0,100.0,1,2023-11-28
400,2.429942229089623,91.84645448477815,0,0,0,0,0,M,1,6.0,0,1,2,10.359784347026196,99.92,1,2023-08-09
400,3.5766981519304033,72.4229860188162,0,0,1,0,0,F,0,7.0,0,5,1,21.406887273197505,98.84,1,2023-03-30
100,3.817776205767675,12.978122080247124,0,0,1,0,0,M,1,0.0,0,5,2,16.963925379198624,86.41,1,2023-12-22
200,4.08496072915519,97.1927445844955,0,0,1,1,0,M,0,2.0,0,3,4,10.69475062283571,100.0,1,2023-12-05
100,3.7140955626228145,119.69267446385253,0,0,0,0,0,M,1,1.0,0,4,3,0.826942237228101,94.8,1,2023-05-03
100,2.9648560805336484,7.179300288786392,0,0,0,1,0,F,0,0.0,0,3,8,9.97388456881445,75.26,1,2023-11-07
200,3.8744393032775584,32.80260499968081,0,0,1,1,0,M,0,3.0,0,5,2,9.555305628314029,95.91,1,2023-02-24
100,3.9778859653671574,15.49132104553362,1,0,0,1,0,F,0,0.0,0,3,5,6.707316771176554,92.86,1,2023-12-22
400,3.59916382065635,35.482098422844864,0,0,1,0,0,M,1,6.0,0,3,4,22.194173744489262,98.22,1,2023-09-07
100,3.4191238839754763,8.801956495183822,0,0,0,0,0,M,0,0.0,0,5,4,3.812600562350457,69.44,1,2023-02-09
200,2.118539159387873,65.88063494004662,0,0,1,0,0,F,1,3.0,0,4,6,11.31488697998749,100.0,1,2023-08-02
200,2.9327692336447835,35.86645602921861,0,1,0,0,0,F,0,3.0,0,4,5,31.47731171206963,93.01,1,2023-08-16
300,3.095530911405068,11449.957106393724,0,0,0,1,1,M,0,4.0,0,4,6,9.383499638172564,96.59,1,2023-06-01
200,3.149040586630869,68.14784190026728,0,0,1,1,0,F,0,3.0,0,4,3,17.580233823404882,95.35,1,2023-08-18
400,3.1152368936107155,55.67436802629334,0,0,0,0,0,M,1,6.0,0,3,5,0.2870460457201588,100.0,1,2023-04-07
200,3.1825879277682065,13229.195607678212,0,0,1,0,1,M,0,2.0,0,4,2,31.46724003282836,100.0,1,2023-08-16
200,3.4445758047774557,9.253765850772481,0,0,0,0,0,F,1,2.0,0,3,4,13.877968487326193,72.8,1,2023-05-20
100,3.996086329938529,49.59817581671871,0,0,1,0,0,M,0,1.0,0,4,2,35.93683076678876,100.0,1,2023-10-07
200,1.3626526382969282,66.70367129483225,0,0,1,1,0,M,0,3.0,1,4,3,8.70593403750923,97.82,1,2023-12-21
300,2.9972539482721143,1.9712510157499061,0,0,1,0,0,F,1,5.0,0,3,1,18.55297063189228,84.79,1,2023-06-02
200,2.882950202108974,57.90239992363055,0,0,0,0,0,M,0,2.0,0,3,6,3.6407684231418207,91.82,1,2023-03-10
300,3.8295509471587605,4141.291607829669,0,0,1,0,1,M,0,5.0,0,3,4,21.771825769427686,99.5,1,2023-01-17
200,3.7975669666689944,39.51785326453087,0,0,0,1,0,M,0,3.0,0,3,7,0.7244715162687276,95.29,1,2023-06-18
100,3.996991698573183,82.98041368080135,0,0,1,1,0,M,0,1.0,0,4,3,28.06490014192269,100.0,1,2023-09-17
100,2.9728549728757456,22.408078186921458,0,0,0,0,0,M,0,1.0,0,3,5,4.064195153676023,74.43,1,2023-04-23
100,2.938484077973551,74.50759112005414,0,0,0,0,0,M,0,0.0,0,6,4,11.39782029091067,91.69,1,2023-09-16
300,3.603813468226621,49.12906483009183,0,0,1,0,0,M,1,4.0,0,3,6,8.368677780528724,99.95,1,2023-07-19
300,2.292082779890367,59.0303842732384,0,0,0,0,0,M,1,5.0,0,3,4,8.393052907026076,93.82,1,2023-05-01
100,3.3987478847577934,8.192723275153313,0,0,0,0,0,M,1,1.0,0,1,5,7.719432989529761,69.22,1,2023-09-04
200,3.819427445965614,8.53543644164258,0,0,1,0,0,F,0,3.0,0,3,7,21.896162851989743,93.91,1,2023-08-22
200,4.0079683494147345,8.56650927974043,0,0,1,0,0,F,0,2.0,0,5,5,12.354840588694756,91.23,1,2023-11-15
200,4.524618994289767,23.645558197924426,0,0,1,0,0,M,0,2.0,0,3,1,29.749181976603623,100.0,1,2023-11-16
100,4.310432842257358,168.69843308796004,0,0,1,0,0,F,1,0.0,0,5,3,8.937022828837783,99.94,1,2023-04-18
100,3.6836022115300073,61.32724680007356,0,0,1,0,0,M,0,0.0,0,4,3,21.320106137238763,98.94,1,2023-08-07
100,3.7716137122870816,101.12407679912239,0,0,1,0,0,M,1,0.0,0,2,1,16.558879891171685,100.0,1,2023-02-17
100,1.845340034072663,142.24981524660532,0,0,0,1,0,F,1,1.0,1,6,9,37.601722833184816,85.64,1,2023-10-30
100,1.6778714925857747,169.95820468003717,0,0,0,1,0,F,0,1.0,1,6,1,8.40992329945801,86.08,1,2023-02-19
100,3.835441059676586,3.232895762826407,0,0,1,0,0,M,1,1.0,0,5,5,16.823400073087548,82.17,1,2023-05-05
200,3.706329110719788,13919.495295726956,0,0,0,0,1,F,1,2.0,0,4,5,9.4371164367345,98.76,1,2023-06-19
100,2.6913941629053872,49.0247089269638,0,0,1,0,0,M,0,0.0,0,2,1,14.639202938850442,96.44,1,2023-03-20
500,3.4629372434048147,16.717953203597425,0,1,0,0,0,M,0,9.0,0,4,6,6.3143771663605355,100.0,1,2023-02-28
100,3.782579480834303,19.829646125536932,0,0,1,0,0,F,0,0.0,0,4,2,23.38347625540564,96.65,1,2023-08-08
100,2.5940738348470496,39.5064507749783,0,0,1,0,0,F,0,1.0,0,2,8,12.61075504065533,95.06,1,2023-04-05
200,3.1631739783954513,93.42998042562171,0,0,1,0,0,M,1,3.0,0,4,4,28.58014187856945,100.0,1,2023-09-12
100,3.396395373441618,3.395156702627488,0,0,0,0,0,M,0,0.0,0,2,6,1.6185723270346506,66.81,1,2023-11-24
300,2.9619605513772633,124.14225584222287,0,0,1,0,0,M,0,5.0,0,4,3,28.546112244598177,99.71,1,2023-01-22
100,3.6141241931230046,82.36410989060568,0,0,1,0,0,M,0,0.0,0,4,1,17.403197004556166,99.21,1,2023-08-11
400,3.6424949164826805,3884.5895039335546,0,1,0,0,1,M,1,6.0,0,4,1,5.129309508966088,99.69,1,2023-06-05
400,3.9429050746552843,1.9741597173855676,0,0,0,0,0,F,0,7.0,0,6,6,13.190658375403764,77.17,1,2023-10-26
200,3.1117421944353874,60.39172227291828,0,0,0,1,0,M,0,2.0,0,5,7,4.639864530815684,98.89,1,2023-01-08
200,2.537759746084784,2.725208486065396,0,1,0,1,0,F,1,2.0,0,3,3,3.747407339918549,78.91,1,2023-07-17
300,4.014131383590789,54.586586744116865,0,0,0,0,0,Other,0,5.0,0,6,4,6.508798796333041,95.44,1,2023-10-15
200,2.6234284414308457,52.28567167966406,0,0,0,0,0,M,0,2.0,0,2,6,6.899358580244312,89.82,1,2023-08-19
200,3.892321607679964,32.22884330342908,0,0,0,0,0,M,0,3.0,0,1,2,0.4259958700649671,90.2,1,2023-09-15
100,4.198028022238775,152.75411712700785,0,0,0,0,0,F,0,0.0,0,4,7,1.47618509926118,95.26,1,2023-01-19
100,4.374187782188792,103.39877435257233,0,0,0,0,0,Other,0,0.0,0,2,6,7.8807357863623775,98.48,1,2023-09-26
200,3.134058611874691,5490.264199124602,0,0,1,0,1,M,1,3.0,0,3,3,14.858931580999448,100.0,1,2023-12-14
200,4.095076558856816,24.591681100574,0,0,0,0,0,M,0,2.0,0,3,9,5.647993515665105,82.21,1,2023-03-07
400,2.783600924453672,23.226794806282708,0,0,0,0,0,F,0,6.0,0,3,6,5.219385799104775,92.0,1,2023-12-06
100,2.6239584903823014,14620.491608733684,0,0,0,0,1,M,0,1.0,0,4,6,0.524444955917672,100.0,1,2023-10-30
300,3.0229843595800006,123.9054058198723,0,0,1,1,0,F,0,4.0,0,2,2,13.375204966374525,100.0,1,2023-07-01
100,2.7927748684009654,9.839264765529395,0,0,0,0,0,M,1,1.0,0,2,4,20.4646363753127,74.43,1,2023-10-09
200,3.031704285141089,14745.62034309732,0,0,1,0,1,F,0,2.0,0,4,2,15.703643199443135,99.14,1,2023-02-05
100,3.6364994992813253,8708.189134778546,0,0,0,1,1,F,0,1.0,0,3,3,4.864790166609835,100.0,1,2023-10-06
200,2.1531589676801355,82.44395651259737,0,0,1,1,0,F,0,2.0,0,3,5,8.235877214297448,99.18,1,2023-09-18
100,3.7714772286556464,7624.964389917127,0,0,0,0,1,Other,0,1.0,0,6,3,1.3063729951610557,100.0,1,2023-12-25
200,2.3351762886445524,133.8521058576412,0,0,0,1,0,F,0,3.0,0,4,6,2.690377794885705,99.86,1,2023-11-06
300,4.079304153435139,8.866081374942219,0,0,0,0,0,M,0,4.0,0,1,3,12.184469798100217,83.44,1,2023-04-21
200,3.098098100868963,64.11845818482752,0,0,0,0,0,M,0,2.0,0,5,5,25.91762933865872,99.66,1,2023-07-28
200,3.1518047423747095,41.05998358223988,0,0,0,0,0,M,0,3.0,0,4,5,8.525163319396876,86.64,1,2023-08-27
300,3.082419778077284,29.328974946687794,0,0,1,0,0,M,0,5.0,0,2,1,20.3183666233746,98.64,1,2023-04-29
300,2.872398115287826,12742.751422228459,0,0,0,0,1,M,0,5.0,0,3,6,6.453119597932721,100.0,1,2023-06-08
200,2.6369927893624436,15.669555611672177,0,0,1,1,0,M,0,3.0,0,5,1,11.359477539870749,93.46,1,2023-12-16
100,3.550268324929288,70.02509604372955,0,0,1,0,0,Other,0,1.0,0,5,3,20.82437054542128,99.8,1,2023-09-08
400,3.4912294953956144,62.38312834099044,0,0,0,0,0,F,1,7.0,0,4,1,25.89444371968597,100.0,1,2023-12-16
200,2.814231336448856,103.27079413444122,0,0,1,0,0,F,1,3.0,0,2,4,19.26500302976674,98.96,1,2023-01-25
100,1.9355186604866057,137.39157433779724,0,0,1,0,0,M,0,0.0,1,4,4,20.66132311498365,98.42,1,2023-05-31
100,2.466888687068422,73.75312990558938,0,0,0,1,0,M,1,1.0,0,4,8,1.6312767074049113,97.54,1,2023-10-23
300,2.9154751312341407,1.0,0,0,0,0,0,M,0,4.0,0,3,6,6.489615511103491,72.71,1,2023-03-19
100,3.5229204768404347,1.327712416157698,0,1,0,0,0,M,0,0.0,0,5,2,22.155132401475267,74.53,1,2023-01-19
500,3.8415050498256087,115.76909363600124,0,0,0,0,0,F,0,8.0,0,4,2,17.962421670396942,97.76,1,2023-11-29
100,3.3428919751890835,2.846915408198423,0,0,0,1,0,M,0,0.0,0,6,7,3.4230265853315425,71.74,1,2023-07-29
300,4.43857197652746,300.7694523401218,0,0,0,0,0,F,0,4.0,0,4,8,8.014634415134319,100.0,1,2023-12-16
200,2.3342184167390876,126.37594452811092,0,0,1,0,0,M,0,3.0,0,5,1,15.792387351132923,100.0,1,2023-03-08
200,3.4696505070578896,3.6229148178614627,0,0,0,0,0,F,1,2.0,0,4,4,2.1495255113704705,70.87,1,2023-11-15
400,1.4331877365670402,17.961424779467492,0,0,0,0,0,M,0,6.0,1,4,5,29.968498456612707,71.22,0,2023-01-13
200,3.0458813461064302,1594.2108470305507,0,0,0,1,1,F,1,3.0,0,3,4,8.279307754726057,95.73,1,2023-09-08
200,2.308038614746013,94.17695508206008,0,0,1,0,0,F,1,3.0,0,4,3,14.902013526733974,96.33,1,2023-09-20
100,2.927909352741914,4956.170984803728,0,1,0,0,1,M,0,0.0,0,3,6,1.7387446514171847,97.88,1,2023-07-09
100,2.944023126058373,1.5717724030290734,0,0,0,0,0,F,1,0.0,0,2,9,40.0,69.81,1,2023-08-05
100,2.0633782078370384,128.3509864559896,0,0,0,0,0,M,1,0.0,0,3,6,3.36411447290201,91.62,1,2023-03-01
300,4.0931113787242195,59.41810019479944,0,0,1,0,0,M,0,5.0,0,5,2,23.50215459925319,100.0,1,2023-09-17
100,3.9236116164327757,7.634252464103302,0,0,0,1,0,F,0,1.0,0,3,6,31.94977777839626,77.43,1,2023-04-21
100,3.7973168000914286,95.36523089222612,0,0,1,0,0,M,0,0.0,0,1,1,9.88502565422993,100.0,1,2023-10-15
200,3.8508814060099135,126.91681466318039,0,0,0,0,0,M,0,2.0,0,4,5,2.522447583263761,100.0,1,2023-05-08
200,3.151980477076022,1.1554149425269642,0,0,0,0,0,M,0,3.0,0,2,6,19.30651489718987,70.26,1,2023-09-14
300,3.3488834892569783,80.88946753182137,0,0,1,1,0,F,0,5.0,0,3,3,24.0378175943385,100.0,1,2023-10-09
100,2.388596200851035,259.6941523795328,0,0,0,0,0,F,1,1.0,0,3,3,7.085615101422958,96.32,1,2023-12-08
100,4.1178315182298455,4383.201985695574,0,0,0,0,1,F,0,0.0,0,4,4,19.721793788482792,97.2,1,2023-01-29
400,3.69620720343138,2.773195304928276,0,0,0,0,0,F,0,6.0,0,5,4,9.562262311308151,78.5,1,2023-11-19
100,3.208104375507099,27.14474247635721,0,0,0,1,0,M,0,0.0,0,2,3,3.6138117312335645,85.01,1,2023-03-13
400,4.113077236637337,6456.486669794032,0,0,1,0,1,F,0,6.0,0,1,1,17.06581371376948,98.98,1,2023-07-09
400,3.6415266300017994,76.22400039368877,0,0,1,0,0,M,1,7.0,0,3,1,25.35063890765529,100.0,1,2023-10-01
300,3.568240753066651,23.569889478042935,0,0,0,1,0,F,0,5.0,0,4,6,3.9019349447799385,89.57,1,2023-12-25
100,4.157511764152548,161.11442116063247,0,0,1,0,0,F,0,1.0,0,3,1,32.75399217102167,100.0,1,2023-11-15
300,3.769094552467782,4.552677191336586,0,0,0,1,0,F,1,4.0,0,3,3,7.753007639839589,80.25,1,2023-02-09
300,4.412140334972917,158.49684020366726,0,0,0,1,0,F,1,5.0,0,4,8,4.605062255596185,100.0,1,2023-05-25
200,3.1185571478779806,134.37656581029987,0,0,0,0,0,F,0,3.0,0,3,4,18.47760784639658,96.72,1,2023-05-26
100,2.484962404808767,50.560677422936365,0,0,0,0,0,F,1,0.0,0,3,8,7.926388326642569,82.4,1,2023-05-18
100,4.455963275020089,24.74768227652107,0,0,1,1,0,M,0,1.0,0,3,6,13.402895056927715,100.0,1,2023-03-27
100,3.9001857447654418,183.38583495524477,0,0,0,1,0,F,0,0.0,0,3,4,15.752826546204764,99.17,1,2023-11-24
200,3.182264956881146,13.892618053852551,0,0,1,0,0,F,0,3.0,0,5,4,27.77480759839847,95.57,1,2023-12-04
200,3.381550561705182,13.83921092233276,0,1,0,0,0,F,0,3.0,0,4,3,40.0,91.5,1,2023-09-24
200,4.164583895632297,16.270499963446536,0,0,1,0,0,M,0,3.0,0,3,1,30.880306041549538,98.94,1,2023-11-29
200,2.0217944361470503,104.32405642527368,0,0,1,0,0,F,1,3.0,0,1,4,17.206787244661196,100.0,1,2023-09-01
200,2.2852905751251216,98.13384532527552,0,0,0,0,0,F,0,3.0,0,3,8,22.867223994965258,100.0,1,2023-03-27
200,3.110784228725052,243.24665652156068,0,0,1,0,0,M,1,3.0,0,2,4,10.152691767979608,100.0,1,2023-06-27
400,3.336640057184336,3574.5876485014314,0,0,1,1,1,F,0,7.0,0,3,2,23.18911234316059,99.32,1,2023-11-10
100,2.9546331768129424,108.45242604289935,0,0,0,0,0,F,1,0.0,0,5,4,0.5743522906555215,88.25,1,2023-07-18
200,3.881350663916605,68.06662411024107,0,0,1,0,0,M,0,2.0,0,2,3,13.586860853590844,99.71,1,2023-10-28
100,4.1278198563341215,50.81205326871516,0,0,0,1,0,F,1,1.0,0,3,7,8.497742836804228,94.58,1,2023-01-30
200,4.270171199943653,61.57120853784204,0,0,1,0,0,M,0,2.0,0,2,2,24.395091695095996,100.0,1,2023-11-10
300,4.282692742413586,96.85669908188879,0,0,0,0,0,M,1,4.0,0,3,4,6.753574349222935,99.63,1,2023-09-14
400,3.5402789941427346,78.31636033764316,0,0,1,1,0,M,0,6.0,0,3,4,24.13019308925201,100.0,1,2023-12-25
100,4.657814435210568,24.817582687484542,0,0,1,0,0,M,0,1.0,0,4,5,40.0,100.0,1,2023-06-07
400,4.11026041685659,100.11204002020612,0,0,1,0,0,F,0,7.0,0,4,3,15.395796303238464,97.27,1,2023-01-11
100,3.4214616609252624,111.3981926010886,0,0,1,0,0,M,0,1.0,0,4,2,30.47168064852206,99.34,1,2023-10-29
200,3.115313328772971,105.1601659346106,0,0,1,0,0,F,0,2.0,0,4,2,20.354843826604903,100.0,1,2023-03-28
100,3.8391618209317353,41.83286858920676,0,0,0,0,0,M,1,0.0,0,3,7,7.032036689211106,86.98,1,2023-10-04
400,2.121988284603689,286.42684258136364,0,0,0,0,0,F,0,6.0,0,3,5,22.84036412876884,99.91,1,2023-05-28
200,3.4280234764766186,16.853314110104733,0,0,0,0,0,F,1,2.0,0,1,4,18.781226900353705,79.01,1,2023-08-28
300,3.418945873773319,89.19241224018067,0,0,0,0,0,F,0,5.0,0,4,9,1.659591555884425,100.0,1,2023-10-16
300,3.9943082992289596,12535.967457149896,0,0,0,1,1,M,0,4.0,0,5,6,22.528015558529468,99.85,1,2023-11-06
100,3.103340798080613,41.308886045182554,0,0,1,1,0,M,0,0.0,0,3,3,27.151867710996843,98.86,1,2023-10-23
100,3.7519925386196338,120.14839092769714,0,0,1,0,0,M,0,0.0,0,5,3,15.38083422151292,100.0,1,2023-10-12
400,3.9487425572746706,80.92645541908894,0,0,0,0,0,F,1,6.0,0,4,4,9.619875343638828,99.3,1,2023-04-13
100,2.2101618362925977,42.465646571196686,0,0,1,0,0,M,1,1.0,0,4,1,18.46852267461093,97.25,1,2023-06-08
100,3.6904039183985704,85.61877485155404,0,0,0,0,0,F,0,0.0,0,4,7,1.8173239842171425,93.25,1,2023-07-22
200,2.845484197376365,55.86435199452529,0,0,1,0,0,M,0,2.0,0,5,2,18.233901785249802,100.0,1,2023-04-04
200,3.403386828449274,69.28537005606708,0,0,1,0,0,F,0,2.0,0,3,2,21.975082645105722,99.56,1,2023-12-17
100,2.7703814826987356,107.15593944904091,0,1,0,0,0,M,0,1.0,0,3,5,3.5560953738107965,99.99,1,2023-04-14
100,3.513159977835213,70.24065875681862,0,0,1,0,0,F,0,0.0,0,4,2,21.36351537969773,96.89,1,2023-01-25
100,2.9183258584163685,78.07744980938713,1,0,1,0,0,M,0,0.0,0,2,5,30.296213378663886,99.07,1,2023-07-02
200,2.230465074086475,18.852122214821573,0,0,0,0,0,M,1,3.0,0,5,3,28.64245740956774,79.57,1,2023-06-04
400,3.4296350598887537,5746.662360345748,0,0,0,0,1,M,0,7.0,0,3,4,27.287632154989154,100.0,1,2023-03-03
500,3.6491780623512624,56.97463978331782,0,0,0,0,0,M,0,8.0,0,4,2,28.875449956221694,100.0,1,2023-09-19
200,3.568993211132888,77.54097225909655,0,0,0,0,0,M,1,2.0,0,3,3,20.329307546169826,99.56,1,2023-02-08
100,2.888018340091482,122.03973040033391,0,0,0,0,0,F,0,0.0,0,2,4,2.8862491358239546,92.16,1,2023-10-07
400,3.7124558480864724,4701.859613052724,0,0,0,1,1,M,1,6.0,0,3,7,1.7605358582144495,97.0,1,2023-03-27
200,3.590033091864598,27.66467857007226,0,0,0,0,0,F,0,3.0,0,5,4,2.5396870005541476,86.85,1,2023-08-24
100,2.6538672885812646,148.6692967554816,0,0,0,0,0,F,0,1.0,0,4,6,7.218675179866894,91.59,1,2023-07-22
400,2.114730826692439,35.116671136557464,0,0,0,0,0,M,0,6.0,0,3,3,31.851050594797094,93.78,1,2023-02-07
